ID_HECHO,N_VICTIMAS,FECHA,HORA,COMUNA,TIPO_DE_CALLE,XY (CABA),LONGITUD,LATITUD,VEHICULO_ACUSADO
LC-2019-0222316,1,2019-04-09,18.0,9,,Point (97909.763639134078403 97884.7979725650511682),-58.4861,-34.648335,
LC-2019-0222445,1,2019-04-09,21.0,10,,Point (97018.61410906181845348 99150.41640721577277873),-58.495816,-34.636924,
LC-2019-0222513,1,2019-04-09,19.0,5,,Point (103901.00762620427121874 103102.67998449855076615),-58.420772,-34.601294,
LC-2019-0226271,1,2019-04-09,10.0,9,,Point (95298.54134761125897057 98748.22115311062952969),-58.514578,-34.640543,
LC-2019-0258934,1,2019-04-09,16.0,1,,Point (107820.877001499873586 100397.98908394324826077),-58.378014,-34.625653,
LC-2019-0309655,1,2019-04-09,18.0,14,,Point (104881.92884738759312313 104459.82093661383260041),-58.410086,-34.589056,
LC-2019-0553441,1,2019-04-09,9.0,,,Point (96838.380622561 106013.637409543),,,
LC-2019-0554682,1,2019-04-09,15.0,,,Point (103802.650045843 96740.3200587061),,,
LC-2019-0221744,1,2019-04-09,16.0,,,Point (103956.861250503 103494.401192279),,,
LC-2019-0222914,1,2019-04-10,8.0,2,,Point (105058.72615273024712224 103459.99727309666923247),-58.408153,-34.598068,
LC-2019-0222923,1,2019-04-10,6.0,12,,Point (97972.47287106141448021 106024.11170422327995766),-58.485396,-34.574964,
LC-2019-0223013,1,2019-04-10,8.0,7,,Point (102802.02799112400680315 99472.99180605201399885),-58.432741,-34.634017,
LC-2019-0224028,1,2019-04-10,13.0,6,,Point (101198.55044034593447577 100579.89366997456818353),-58.45023,-34.624042,
LC-2019-0224773,1,2019-04-10,15.0,1,,Point (108053.58305000251857564 101843.58992924097401556),-58.37549,-34.61262,
LC-2019-0224859,1,2019-04-10,14.0,15,,Point (101440.1764833571651252 104167.44656259853218216),-58.447601,-34.591702,
LC-2019-0225548,1,2019-04-10,21.0,7,,Point (99741.83922160214569885 100511.06925351172685623),-58.466115,-34.624663,
LC-2019-0227870,1,2019-04-10,21.0,6,,Point (102767.40898687306616921 100549.94727730398881249),-58.433122,-34.624309,
LC-2019-0223009,1,2019-04-10,7.0,4,,Point (104518.86107842919591349 98287.87983011885080487),-58.414011,-34.644694,
LC-2019-0223297,1,2019-04-10,10.0,13,,Point (101399.98196649066812824 109137.45890858132042922),-58.448047,-34.5469,
LC-2019-0223302,1,2019-04-10,9.0,3,,Point (104912.51329688588157296 100506.47070651288959198),-58.40973,-34.624693,
LC-2019-0223307,1,2019-04-10,10.0,6,,Point (102200.93781240175303537 102048.91961276097572409),-58.439303,-34.610798,
LC-2019-0223612,1,2019-04-10,12.0,7,,Point (99796.41799940256169066 99957.84437793845427223),-58.46552,-34.62965,
LC-2019-0223776,1,2019-04-10,10.0,2,,Point (106272.47115836990997195 106107.56677927108830772),-58.394941,-34.574195,
LC-2019-0223808,1,2019-04-10,12.0,3,,Point (104827.31574190697574522 102807.05507970714825206),-58.410672,-34.603955,
LC-2019-0223824,2,2019-04-10,13.0,8,,Point (98528.53586607903707772 94290.75647549104178324),-58.479357,-34.680734,
LC-2019-0224110,1,2019-04-10,14.0,5,,Point (104163.7663526266842382 103003.17081640627293382),-58.417907,-34.60219,
LC-2019-0224222,1,2019-04-10,13.0,14,,Point (104797.11009506542177405 106335.51888292764488142),-58.411021,-34.572148,
LC-2019-0224227,2,2019-04-10,14.0,3,,Point (105899.76105493410432246 101188.8073052208928857),-58.398969,-34.618537,
LC-2019-0224292,1,2019-04-10,15.0,8,,Point (102243.23123503582610283 97060.99049960903357714),-58.438829,-34.655761,
LC-2019-0224394,1,2019-04-10,15.0,15,,Point (101132.62750801921356469 105409.93701490244711749),-58.450955,-34.580502,
LC-2019-0224396,1,2019-04-10,12.0,4,,Point (102996.9621309621288674 98306.23917162342695519),-58.430611,-34.644534,
LC-2019-0224522,4,2019-04-10,16.0,1,,Point (107696.87130636681104079 102699.63266225256666075),-58.379387,-34.604906,
LC-2019-0224847,1,2019-04-10,15.0,11,,Point (98287.72861633179127239 102303.1481755406857701),-58.481968,-34.608507,
LC-2019-0225049,1,2019-04-10,18.0,15,,Point (97661.14633015858998988 104930.90377601276850328),-58.488792,-34.584818,
LC-2019-0225050,1,2019-04-10,13.0,3,,Point (106469.45018570394313429 103155.39173285277502146),-58.392772,-34.600806,
LC-2019-0225068,1,2019-04-10,18.0,4,,Point (105303.58319823919737246 97684.87303154268010985),-58.405448,-34.650126,
LC-2019-0225084,1,2019-04-10,17.0,14,,Point (102692.64237752793997061 104633.86988967459183186),-58.43395,-34.587495,
LC-2019-0225102,1,2019-04-10,19.0,14,,Point (102209.06390668153471779 106622.5775386497261934),-58.439226,-34.569569,
LC-2019-0225170,1,2019-04-10,19.0,12,,Point (98172.27113054151413962 108528.90145957202184945),-58.483213,-34.552385,
LC-2019-0225271,2,2019-04-10,18.0,10,,Point (98337.10123328669578768 100183.66048468711960595),-58.481434,-34.627613,
LC-2019-0225358,1,2019-04-10,15.0,2,,Point (104712.807348363683559 103467.49940125667490065),-58.411924,-34.598002,
LC-2019-0225377,1,2019-04-10,21.0,1,,Point (107460.83417353952245321 104497.83146883714653086),-58.381976,-34.588698,
LC-2019-0225435,2,2019-04-10,19.0,8,,Point (100562.11194018434616737 95301.37237386229389813),-58.457167,-34.671625,
LC-2019-0225468,1,2019-04-10,21.0,14,,Point (104435.04141467734007165 105988.477439881186001),-58.414965,-34.575278,
LC-2019-0225530,2,2019-04-10,21.0,2,,Point (106190.50980547245126218 103860.22903735592262819),-58.395818,-34.594454,
LC-2019-0225589,1,2019-04-10,21.0,9,,Point (95241.77323480755148921 97720.49812014814233407),-58.515203,-34.649807,
LC-2019-0225609,1,2019-04-10,23.0,2,,Point (106444.84379704171442427 103387.92500032245879993),-58.393042,-34.59871,
LC-2019-0225650,1,2019-04-10,22.0,2,,Point (106457.53935475187608972 104236.66641069264733233),-58.39291,-34.591059,
LC-2019-0227851,1,2019-04-10,21.0,6,,Point (102767.40898687306616921 100549.94727730398881249),-58.433122,-34.624309,
LC-2019-0229955,1,2019-04-10,7.0,15,,Point (97726.95238686713855714 104837.18217770585033577),-58.488075,-34.585663,
LC-2019-0230231,1,2019-04-10,13.0,1,,Point (107702.18204294366296381 102577.37959889030025806),-58.379328,-34.606008,
LC-2019-0242920,1,2019-04-10,21.0,,,,,,
LC-2019-0226471,1,2019-04-11,11.0,7,,Point (100604.20136350081884302 100288.96895295960712247),-58.456711,-34.626665,
LC-2019-0226541,1,2019-04-11,12.0,6,,Point (103117.91845035448204726 100607.07961216564581264),-58.4293,-34.623793,
LC-2019-0227095,1,2019-04-11,14.0,2,,Point (104464.30991475500923116 103479.26910257694544271),-58.414633,-34.597897,
LC-2019-0227401,1,2019-04-11,16.0,13,,Point (100458.99396732036257163 107666.80587051424663514),-58.458298,-34.560158,
LC-2019-0228161,1,2019-04-11,20.0,12,,Point (96788.64679862873163074 108538.27932028369104955),-58.498288,-34.552297,
LC-2019-0225630,1,2019-04-11,0.0,7,,Point (99650.84227547913906164 101141.16881853972154204),-58.467107,-34.618983,
LC-2019-0225933,1,2019-04-11,7.0,1,,Point (109600.12763619954057503 101954.16649925761157647),-58.358629,-34.61161,
LC-2019-0225994,1,2019-04-11,7.0,9,,Point (96621.00513782472989988 96306.5905879264610121),-58.500164,-34.662558,
LC-2019-0226050,2,2019-04-11,9.0,8,,Point (98370.57113107672194019 95158.68169728128123097),-58.481079,-34.67291,
LC-2019-0226085,1,2019-04-11,9.0,12,,Point (97569.36177863326156512 108492.37360733748937491),-58.489782,-34.552713,
LC-2019-0226114,1,2019-04-11,10.0,10,,Point (98250.58192920702276751 99481.76577205359353684),-58.482379,-34.63394,
LC-2019-0226395,1,2019-04-11,10.0,15,,Point (98926.11654099677980412 104468.44278495979961008),-58.475005,-34.588989,
LC-2019-0226401,1,2019-04-11,11.0,7,,Point (103171.30205884155293461 99826.08808760250394698),-58.428715,-34.630833,
LC-2019-0226493,2,2019-04-11,3.0,1,,Point (107527.45614387480600271 101791.89107055985368788),-58.381226,-34.61309,
LC-2019-0226900,1,2019-04-11,13.0,3,,Point (105282.61538983229547739 102271.33348132234823424),-58.405705,-34.608782,
LC-2019-0227102,1,2019-04-11,14.0,1,,Point (107457.512617783373571 103212.33955459299613722),-58.382001,-34.600286,
LC-2019-0227713,1,2019-04-11,18.0,1,,Point (106831.76778327862848528 101258.8361367223697016),-58.388807,-34.6179,
LC-2019-0227746,1,2019-04-11,17.0,3,,Point (105703.64606376756273676 102025.47927460746723227),-58.401113,-34.610996,
LC-2019-0227800,1,2019-04-11,15.0,1,,Point (107460.83417353952245321 104497.83146883714653086),-58.381976,-34.588698,
LC-2019-0227819,2,2019-04-11,17.0,9,,Point (95022.13977544616500381 97009.29245939146494493),-58.517603,-34.656217,
LC-2019-0227826,1,2019-04-11,19.0,10,,Point (96532.19433104080962949 100130.34448789955058601),-58.501117,-34.628089,
LC-2019-0227919,1,2019-04-11,18.0,1,,Point (107236.03018686571158469 103862.0285278615046991),-58.384421,-34.594431,
LC-2019-0228234,1,2019-04-11,23.0,12,,Point (98881.1080513876513578 109972.69078239516238682),-58.475488,-34.539371,
LC-2019-0228267,1,2019-04-11,22.0,8,,,,,
LC-2019-0228299,1,2019-04-11,14.0,2,,Point (104990.40162942245660815 104350.49464563568471931),-58.408903,-34.590041,
LC-2019-0228373,1,2019-04-11,19.0,7,,Point (99531.62098191351105925 99507.44185791682684794),-58.468408,-34.63371,
LC-2019-0230524,1,2019-04-11,21.0,1,,Point (107383.56500913620402571 103890.75555411227105651),-58.382813,-34.594171,
LC-2019-0278161,1,2019-04-11,19.0,11,,Point (98388.70793751199380495 103351.37585534204845317),-58.480865,-34.599058,
LC-2019-0334533,1,2019-04-11,17.0,14,,Point (105132.79810936104331631 105547.71771463693585247),-58.407358,-34.579248,
LC-2019-0692519,1,2019-04-11,8.0,,,Point (105108.575848009 98645.6202530295),,,
LC-2019-0693713,1,2019-04-11,14.0,,,Point (97718.6045028952 102859.120760793),,,
LC-2019-0228815,1,2019-04-12,9.0,5,,Point (104350.93843647920584772 102710.11085724239819683),-58.415865,-34.604831,
LC-2019-0229442,1,2019-04-12,12.0,15,,Point (98729.15605283544573467 105679.24982308098697104),-58.47715,-34.578074,
LC-2019-0229526,1,2019-04-12,12.0,5,,Point (104449.20129248869488947 101798.1917804686963791),-58.414789,-34.613051,
LC-2019-0230563,1,2019-04-12,15.0,15,,Point (102135.57779506374208722 102613.03090554554364644),-58.440017,-34.605713,
LC-2019-0230930,1,2019-04-12,19.0,,,,,,
LC-2019-0231244,1,2019-04-12,23.0,7,,Point (100387.99406640445522498 100935.05701023939764127),-58.459069,-34.620841,
LC-2019-0240937,1,2019-04-12,12.0,9,,Point (98486.70126115051971283 97800.38210917460673954),-58.479807,-34.649097,
LC-2019-0228274,1,2019-04-12,0.0,,,,,,
LC-2019-0228331,1,2019-04-12,2.0,1,,Point (107460.83417353952245321 104497.83146883714653086),-58.381976,-34.588698,
LC-2019-0228704,1,2019-04-12,9.0,1,,Point (107706.11267031203897204 102450.13564407917147037),-58.379284,-34.607155,
LC-2019-0228814,1,2019-04-12,9.0,15,,Point (100617.73597745374718215 102694.00716777855996042),-58.456565,-34.604985,
LC-2019-0228926,1,2019-04-12,10.0,5,,Point (103494.51216121231846046 100267.37905828721704893),-58.425192,-34.626854,
LC-2019-0229270,1,2019-04-12,11.0,10,,Point (98434.96675902641436551 99535.71378377667861059),-58.480368,-34.633454,
LC-2019-0229732,1,2019-04-12,13.0,15,,Point (98871.91316899470984936 105777.22285540243319701),-58.475594,-34.577191,
LC-2019-0230011,1,2019-04-12,15.0,13,,Point (100531.3983150488929823 107563.85704437727690674),-58.457509,-34.561086,
LC-2019-0230408,1,2019-04-12,16.0,6,,Point (102253.64669608947588131 101926.32576120567682665),-58.438728,-34.611903,
LC-2019-0230579,3,2019-04-12,11.0,11,,Point (98166.06738262194267008 100699.80169281849521212),-58.483298,-34.62296,
LC-2019-0230704,1,2019-04-12,18.0,9,,Point (94688.83998626143147703 96682.84689165576128289),-58.521241,-34.659158,
LC-2019-0230706,1,2019-04-12,16.0,15,,Point (101063.54435084450233262 103778.45276806309993844),-58.451706,-34.595209,
LC-2019-0230741,1,2019-04-12,13.0,5,,Point (103940.10573391501384322 101625.14141988338087685),-58.420339,-34.614613,
LC-2019-0230744,1,2019-04-12,17.0,10,,Point (98935.19859180519415531 99168.15301289058697876),-58.474913,-34.636768,
LC-2019-0230808,1,2019-04-12,18.0,7,,Point (99989.27077703188115265 98153.28546155466756318),-58.463417,-34.645917,
LC-2019-0230816,1,2019-04-12,18.0,2,,Point (105972.52668393285421189 103832.63763812620891258),-58.398194,-34.594704,
LC-2019-0230940,2,2019-04-12,19.0,2,,Point (106233.6042258278321242 105065.15595731294888537),-58.395357,-34.583592,
LC-2019-0231017,1,2019-04-12,20.0,10,,Point (95998.39370670923381113 101219.05090073264727835),-58.506933,-34.618273,
LC-2019-0231043,1,2019-04-12,18.0,11,,Point (98430.71393305524543393 102345.4400077811878873),-58.480409,-34.608126,
LC-2019-0231136,1,2019-04-12,20.0,3,,Point (106190.39564793920726515 101198.04844057507580146),-58.3958,-34.618452,
LC-2019-0231204,1,2019-04-12,18.0,,,,,,
LC-2019-0231217,3,2019-04-12,21.0,5,,Point (104562.08710882540617604 99130.62468234892003238),-58.413544,-34.637097,
LC-2019-0231272,1,2019-04-12,22.0,15,,Point (102791.34991452559188474 103051.93434090926893987),-58.432869,-34.601755,
LC-2019-0231320,2,2019-04-12,22.0,4,,Point (107600.73877948785957415 97749.62102503784990404),-58.380391,-34.649528,
LC-2019-0231334,1,2019-04-12,20.0,1,,,,,
LC-2019-0231690,1,2019-04-12,15.0,5,,Point (104244.99689881657832302 103116.84104121611744631),-58.417022,-34.601165,
LC-2019-0235053,1,2019-04-12,7.0,8,,Point (100452.39800420450046659 95132.20253869675798342),-58.458364,-34.67315,
LC-2019-0242042,1,2019-04-12,14.0,4,,Point (108157.81304619164438918 98854.7193542320310371),-58.374325,-34.639562,
LC-2019-0767753,1,2019-04-12,9.0,,,Point (97957.5905131 105883.897297),,,
LC-2019-0767310,1,2019-04-12,11.0,,,Point (96739.7390208205 101629.103922355),,,
LC-2019-0229889,1,2019-04-12,15.0,,,Point (107567.345572993 101551.342003785),,,
LC-2019-0232495,1,2019-04-13,17.0,7,,Point (101348.72953424544539303 99698.72702990689140279),-58.448591,-34.631985,
LC-2019-0232644,1,2019-04-13,19.0,14,,Point (105647.66667959440383129 106225.8866217905015219),-58.401751,-34.573132,
LC-2019-0232888,1,2019-04-13,22.0,12,,Point (99212.77738013600173872 108878.04753861544304527),-58.471876,-34.549239,
LC-2019-0231322,1,2019-04-13,0.0,15,,Point (103517.17397277019335888 103484.77475138007139321),-58.424958,-34.597851,
LC-2019-0231351,1,2019-04-13,1.0,2,,Point (105198.25239502362092026 103462.47226130869239569),-58.406632,-34.598045,
LC-2019-0231484,1,2019-04-13,3.0,5,,Point (103593.17142687867453787 102877.16442924927105196),-58.424127,-34.603328,
LC-2019-0231784,3,2019-04-13,7.0,14,,Point (104435.04141467734007165 105988.477439881186001),-58.414965,-34.575278,
LC-2019-0231921,2,2019-04-13,11.0,4,,Point (105381.5479716956615448 97755.9372364532755455),-58.404598,-34.649485,
LC-2019-0231951,2,2019-04-13,6.0,12,,Point (96679.08439039812947158 104437.27864885599410627),-58.499498,-34.589265,
LC-2019-0232103,1,2019-04-13,13.0,5,,Point (103843.96420412728912197 99549.50063086673617363),-58.421378,-34.633324,
LC-2019-0232119,1,2019-04-13,14.0,10,,Point (98836.33211402270535473 100053.05979194295650814),-58.47599,-34.628791,
LC-2019-0232154,2,2019-04-13,12.0,1,,Point (107193.34557592490455136 102280.70625288272276521),-58.384873,-34.608686,
LC-2019-0232272,1,2019-04-13,14.0,1,,Point (106800.41547491271921899 103163.36550418331171386),-58.389164,-34.600732,
LC-2019-0232373,1,2019-04-13,16.0,6,,Point (102071.82068063822225668 102571.66687727002135944),-58.440712,-34.606086,
LC-2019-0232374,1,2019-04-13,17.0,7,,Point (99938.38010790252883453 98824.10301900426566135),-58.463972,-34.63987,
LC-2019-0232425,1,2019-04-13,17.0,12,,Point (97666.6234849944448797 108242.24657001510786358),-58.488723,-34.554968,
LC-2019-0232497,1,2019-04-13,18.0,14,,Point (102777.96598099922994152 105888.16383597881940659),-58.433024,-34.576188,
LC-2019-0232504,1,2019-04-13,16.0,9,,Point (94007.91071642209135462 98145.4273671423579799),-58.528659,-34.64597,
LC-2019-0232708,1,2019-04-13,19.0,12,,Point (96504.44473023395403288 108650.99309024953981861),-58.501384,-34.55128,
LC-2019-0232728,1,2019-04-13,5.0,1,,,,,
LC-2019-0232778,2,2019-04-13,20.0,4,,Point (108379.65462133842811454 98097.50743058475200087),-58.371898,-34.646386,
LC-2019-0232836,1,2019-04-13,21.0,6,,Point (102642.50432427081977949 100533.56488314575108234),-58.434484,-34.624457,
LC-2019-0232884,1,2019-04-13,22.0,12,,Point (96679.08439039812947158 104437.27864885599410627),-58.499498,-34.589265,
LC-2019-0232897,2,2019-04-13,21.0,14,,Point (104902.52055983805621509 105766.04609974363120273),-58.409869,-34.577281,
LC-2019-0232933,2,2019-04-13,20.0,12,,Point (98676.2450880059186602 107319.27137547395250294),-58.477724,-34.56329,
LC-2019-0233032,1,2019-04-13,21.0,14,,Point (105227.12556534868781455 105557.31668830243870616),-58.40633,-34.579161,
LC-2019-0259629,1,2019-04-13,21.0,7,,Point (100619.20291623963566963 99676.39170482795452699),-58.456547,-34.632187,
LC-2019-0233547,1,2019-04-14,12.0,11,,Point (96704.39511475927429274 103451.20303674459864851),-58.499226,-34.598154,
LC-2019-0236589,1,2019-04-14,16.0,5,,Point (104487.13132993597537279 101522.61475887720007449),-58.414374,-34.615535,
LC-2019-0242776,1,2019-04-14,18.0,7,,Point (100756.54349448138964362 100645.49957074158010073),-58.45505,-34.623451,
LC-2019-0232992,1,2019-04-14,23.0,6,,Point (102265.39925665759074036 100061.19591734194546007),-58.438595,-34.628716,
LC-2019-0233081,1,2019-04-14,0.0,11,,Point (94878.59952684689778835 102227.21075166364607867),-58.519137,-34.60918,
LC-2019-0233193,1,2019-04-14,1.0,13,,Point (102361.72991228057071567 108720.1640175333886873),-58.437568,-34.55066,
LC-2019-0233229,5,2019-04-14,4.0,9,,Point (96860.56224797910545021 98028.93101802881574258),-58.497544,-34.647033,
LC-2019-0233241,4,2019-04-14,5.0,,,,,,
LC-2019-0233249,1,2019-04-14,4.0,1,,Point (107534.51478717163263354 102241.38815114505996462),-58.381153,-34.609038,
LC-2019-0233288,2,2019-04-14,8.0,12,,Point (97357.74498111633874942 106487.54115465506038163),-58.492094,-34.570785,
LC-2019-0233299,1,2019-04-14,6.0,10,,Point (96378.60442853478889447 101959.9131218457914656),-58.502784,-34.611596,
LC-2019-0233322,4,2019-04-14,7.0,11,,Point (94412.74486235252697952 102992.82268443974317051),-58.524211,-34.602276,
LC-2019-0233344,2,2019-04-14,9.0,5,,Point (103975.02751418898697011 102873.79349172265210655),-58.419964,-34.603357,
LC-2019-0233410,1,2019-04-14,10.0,13,,Point (99887.61114992763032205 107570.85652518726419657),-58.464524,-34.561023,
LC-2019-0233554,1,2019-04-14,12.0,11,,Point (99700.88000863425259013 102069.46252715226728469),-58.466561,-34.610615,
LC-2019-0233756,1,2019-04-14,16.0,,,,,,
LC-2019-0233860,1,2019-04-14,15.0,15,,Point (98788.04935030260821804 105103.07259648536273744),-58.476509,-34.583268,
LC-2019-0233907,2,2019-04-14,16.0,11,,Point (99634.78254196848138236 101374.68327307827712502),-58.467282,-34.616878,
LC-2019-0234007,2,2019-04-14,17.0,1,,Point (107547.18650599344982766 100787.03784210747107863),-58.381002,-34.622148,
LC-2019-0234028,1,2019-04-14,18.0,13,,Point (100441.27463009343773592 107499.63129564604605548),-58.458491,-34.561665,
LC-2019-0234052,1,2019-04-14,18.0,8,,Point (98757.40063303147326224 93380.23870656319195405),-58.476861,-34.688942,
LC-2019-0234067,1,2019-04-14,19.0,11,,Point (98826.45453597255982459 101238.93947752600070089),-58.476096,-34.618101,
LC-2019-0234106,1,2019-04-14,21.0,3,,Point (104632.26529240177478641 101611.17999805409635883),-58.412792,-34.614736,
LC-2019-0234171,1,2019-04-14,21.0,12,,Point (97199.33527375724224839 106876.20186343554814812),-58.493819,-34.567281,
LC-2019-0234241,2,2019-04-14,23.0,4,,Point (109573.11512603754817974 99324.17448271739704069),-58.358894,-34.635318,
